Sample,AMF,Fert,Till,Family,Genus,Species,Metabarcoding,RNA_taxonomy,detected_metabar,detected_rna,detection_class
117,Control,No,Till,Glomeraceae,Glomus,VTX00194,13,0,TRUE,FALSE,Metabarcoding_only
117,Control,No,Till,Glomeraceae,Glomus,VTX00197,32,0,TRUE,FALSE,Metabarcoding_only
117,Control,No,Till,Glomeraceae,Glomus,VTX00206,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00209,2,0,TRUE,FALSE,Metabarcoding_only
117,Control,No,Till,Glomeraceae,Glomus,VTX00212,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00213,1165,0,TRUE,FALSE,Metabarcoding_only
117,Control,No,Till,Glomeraceae,Glomus,VTX00214,153,0,TRUE,FALSE,Metabarcoding_only
117,Control,No,Till,Glomeraceae,Glomus,VTX00216,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00222,3,0,TRUE,FALSE,Metabarcoding_only
117,Control,No,Till,Glomeraceae,Glomus,VTX00233,8,0,TRUE,FALSE,Metabarcoding_only
117,Control,No,Till,Glomeraceae,Glomus,VTX00234,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00235,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00247,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00248,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00287,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00294,1,0,TRUE,FALSE,Metabarcoding_only
117,Control,No,Till,Glomeraceae,Glomus,VTX00301,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00304,24,0,TRUE,FALSE,Metabarcoding_only
117,Control,No,Till,Glomeraceae,Glomus,VTX00310,0,0,FALSE,FALSE,Neither
117,Control,No,Till,Glomeraceae,Glomus,VTX00312,0,0,FALSE,FALSE,Neither
